$GPGGA,090006.70,3629.08203958,N,13853.83561223,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090006.75,3629.08270831,N,13853.83606783,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090006.80,3629.08337701,N,13853.83652351,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090006.85,3629.08404569,N,13853.83697928,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090006.90,3629.08461959,N,13853.83737055,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090006.95,3629.08528821,N,13853.83782653,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090007.00,3629.08595679,N,13853.83828264,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090007.05,3629.08662533,N,13853.83873890,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090007.10,3629.08729382,N,13853.83919532,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090007.15,3629.08796225,N,13853.83965195,E,1,05,2.87,160.00,M,-21.3213,M,,*7F
$GPGGA,090007.20,3629.08863062,N,13853.84010880,E,1,05,2.87,160.00,M,-21.3213,M,,*7C
$GPGGA,090007.25,3629.08929892,N,13853.84056591,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090007.30,3629.08987246,N,13853.84095849,E,1,05,2.87,160.00,M,-21.3213,M,,*7A
$GPGGA,090007.35,3629.09054059,N,13853.84141618,E,1,05,2.87,160.00,M,-21.3213,M,,*77
$GPGGA,090007.40,3629.09120861,N,13853.84187427,E,1,05,2.87,160.00,M,-21.3213,M,,*70
$GPGGA,090007.45,3629.09187651,N,13853.84233279,E,1,05,2.87,160.00,M,-21.3213,M,,*74
$GPGGA,090007.50,3629.09254427,N,13853.84279178,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090007.55,3629.09321192,N,13853.84325117,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090007.60,3629.09387946,N,13853.84371091,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090007.65,3629.09454692,N,13853.84417096,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090007.70,3629.09521431,N,13853.84463127,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090007.75,3629.09578711,N,13853.84502657,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090007.80,3629.09645439,N,13853.84548729,E,1,05,2.87,160.00,M,-21.3213,M,,*73
$GPGGA,090007.85,3629.09712161,N,13853.84594818,E,1,05,2.87,160.00,M,-21.3213,M,,*71
$GPGGA,090007.90,3629.09778879,N,13853.84640922,E,1,05,2.87,160.00,M,-21.3213,M,,*7B
$GPGGA,090007.95,3629.09845593,N,13853.84687039,E,1,05,2.87,160.00,M,-21.3213,M,,*7E
$GPGGA,090008.00,3629.09912304,N,13853.84733168,E,1,05,2.87,160.00,M,-21.3213,M,,*7D
$GPGGA,090008.05,3629.09979012,N,13853.84779306,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090008.10,3629.10045718,N,13853.84825452,E,1,05,2.87,160.00,M,-21.3213,M,,*72
$GPGGA,090008.15,3629.10102975,N,13853.84865068,E,1,05,2.87,160.00,M,-21.3213,M,,*79
$GPGGA,090008.20,3629.10169677,N,13853.84911226,E,1,05,2.87,160.00,M,-21.3213,M,,*75
$GPGGA,090008.25,3629.10236377,N,13853.84957390,E,1,05,2.87,160.00,M,-21.3213,M,,*72
